date,station,depth_m,year,month,day,temperature_degC,salinity_psu,density_kg_m3,PAR,fluorescence_mg_m3,oxygenConc_umol_kg,oxygenSaturation_percent,latitude
20160908,1,1,2016,9,8,17.82298286,31.99910286,23.01778857,297.2571429,4.307988571,190.0219143,79.345016,43.903
20160908,1,2,2016,9,8,17.4283,32.02599,23.13255,153,4.60339,130.8483,54.231034,43.903
20160908,1,3,2016,9,8,17.37618889,32.0251,23.14422222,84.05555556,4.537333333,135.7394444,56.19717667,43.903
20160908,1,4,2016,9,8,17.3545,32.0263125,23.1503,48.5625,4.5239875,122.405125,50.65716,43.903
20160908,1,5,2016,9,8,17.3070625,32.0323625,23.16615,29.4,4.9244375,120.947125,50.0103975,43.903
20160908,1,6,2016,9,8,17.22665,32.0358125,23.187775,17.5875,4.7282625,120.8665,49.90175625,43.903
20160908,1,7,2016,9,8,17.21132857,32.03642857,23.19188571,10.74571429,4.709214286,119.9078571,49.49171714,43.903
20160908,1,8,2016,9,8,17.19505714,32.0359,23.19531429,6.674285714,4.637614286,120.3848571,49.67299714,43.903
20160908,1,9,2016,9,8,17.19223333,32.03605,23.19613333,4.223333333,4.3532,120.0815,49.54535,43.903
20160908,1,10,2016,9,8,17.18865714,32.03565714,23.1967,2.657142857,4.347885714,122.104,50.37614143,43.903
20160908,1,11,2016,9,8,17.18675,32.03565,23.1972,1.648333333,4.21855,120.6246667,49.76405,43.903
20160908,1,12,2016,9,8,17.18641429,32.03518571,23.19697143,1.016714286,4.337557143,121.589,50.16136714,43.903
20160908,1,13,2016,9,8,17.18783333,32.0354,23.19683333,0.606166667,4.209783333,120.9988333,49.91925833,43.903
20160908,1,14,2016,9,8,17.18638571,32.03541429,23.19721429,0.357142857,4.206857143,121.853,50.27042143,43.903
20160908,1,15,2016,9,8,17.1791625,32.0361625,23.1995125,0.198,4.230825,122.2815,50.44049625,43.903
20160908,1,16,2016,9,8,17.16554286,32.03727143,23.2036,0.099242857,4.123471429,123.2635714,50.83267286,43.903
20160908,1,17,2016,9,8,17.1741,32.03565,23.2004125,0.0373125,4.2845125,124.29125,51.26436375,43.903
20160908,1,18,2016,9,8,17.16334444,32.03743333,23.20432222,0.001520444,4.266666667,125.406,51.71409556,43.903
20160908,1,19,2016,9,8,17.13925556,32.04048889,23.21233333,1.17E-04,4.308933333,127.2524444,52.45257222,43.903
20160908,1,20,2016,9,8,17.11601111,32.041,23.21818889,1.07E-04,4.358822222,129.5057778,53.35777889,43.903
20160908,1,21,2016,9,8,17.10153333,32.0419,23.22231111,1.05E-04,4.398144444,129.5755556,53.37221889,43.903
20160908,1,22,2016,9,8,17.09387778,32.04234444,23.22448889,1.05E-04,4.445177778,131.2717778,54.06307778,43.903
20160908,1,23,2016,9,8,17.0930125,32.042075,23.2245,1.06E-04,4.4332,131.372,54.10337375,43.903
20160908,1,24,2016,9,8,17.0835875,32.0429375,23.2274125,1.06E-04,4.4001125,130.35025,53.6733125,43.903
20160908,1,25,2016,9,8,17.0582125,32.0459125,23.23565,1.06E-04,4.4305125,129.152125,53.15526375,43.903
20160908,1,26,2016,9,8,17.0387375,32.0466375,23.2407625,1.02E-04,4.4473,126.369125,51.99075375,43.903
20160908,1,27,2016,9,8,17.02778571,32.04728571,23.24388571,1.08E-04,4.585628571,123.6698571,50.86987429,43.903
20160908,1,28,2016,9,8,17.0175625,32.0477875,23.2466875,1.02E-04,4.3650125,122.2075,50.2587225,43.903
20160908,1,29,2016,9,8,17.00858571,32.04828571,23.2492,1.04E-04,4.2277,120.148,49.40339286,43.903
20160908,1,30,2016,9,8,16.99915135,32.04805946,23.25124054,1.02E-04,4.169810811,120.6255135,49.59067216,43.903
20160908,2,1,2016,9,8,16.85604,32.06240667,23.29436333,456.7,4.055563333,208.9076,85.65805667,43.863
20160908,2,2,2016,9,8,16.78728889,32.06336667,23.31104444,249,4.239944444,193.8678889,79.38681333,43.863
20160908,2,3,2016,9,8,16.76701667,32.0645,23.31663333,139.3333333,4.235983333,178.3516667,73.00525667,43.863
20160908,2,4,2016,9,8,16.75965714,32.06551429,23.31914286,84.42857143,4.403914286,166.0005714,67.94076143,43.863
20160908,2,5,2016,9,8,16.7422375,32.0658625,23.323475,49.425,4.5601125,156.4635,64.0160775,43.863
20160908,2,6,2016,9,8,16.70121667,32.06966667,23.33585,30.18333333,4.623683333,154.43,63.13562833,43.863
20160908,2,7,2016,9,8,16.6686,32.07301429,23.34595714,19.38571429,4.834014286,154.1465714,62.98186429,43.863
20160908,2,8,2016,9,8,16.6235,32.07465714,23.3576,12.22857143,5.0688,153.4782857,62.65502571,43.863
20160908,2,9,2016,9,8,16.60965,32.07601667,23.36188333,8.071666667,4.711433333,152.0215,62.044305,43.863
20160908,2,10,2016,9,8,16.56854286,32.07838571,23.37312857,5.371428571,4.563714286,146.636,59.80001429,43.863
20160908,2,11,2016,9,8,16.54498571,32.07951429,23.37941429,3.467142857,4.440871429,140.0901429,57.10501857,43.863
20160908,2,12,2016,9,8,16.53118333,32.08061667,23.38345,2.321666667,4.527533333,152.3991667,62.10637,43.863
20160908,2,13,2016,9,8,16.5277,32.08011429,23.3839,1.564285714,4.516628571,160.5138571,65.40877429,43.863
20160908,2,14,2016,9,8,16.5130875,32.0812375,23.3881375,1.0005,4.4058125,174.896,71.24988625,43.863
20160908,2,15,2016,9,8,16.4873,32.0841,23.39625714,0.634571429,4.554428571,181.7612857,74.01133286,43.863
20160908,2,16,2016,9,8,16.4592,32.08411429,23.40271429,0.407857143,4.544985714,185.8348571,75.62914,43.863
20160908,2,17,2016,9,8,16.39045714,32.08902857,23.42218571,0.254428571,4.394657143,185.0308571,75.20429857,43.863
20160908,2,18,2016,9,8,16.34543333,32.08975,23.433,0.158666667,4.31975,183.0171667,74.32171333,43.863
20160908,2,19,2016,9,8,16.19184286,32.1064,23.48052857,0.088528571,4.303228571,184.1887143,74.58400286,43.863
20160908,2,20,2016,9,8,16.05046522,32.10058913,23.5078913,0.016180652,4.479495652,181.4705435,73.27855652,43.863
20160908,2,21,2016,9,8,16.0422661,32.09987288,23.50923051,3.01E-04,4.467255932,177.604678,71.70611661,43.863
20160908,2,22,2016,9,8,16.01934,32.1003,23.514712,1.03E-04,4.526592,177.929,71.805206,43.863
20160908,3,1,2016,9,8,17.41324286,32.07702381,23.17515714,443.6666667,4.005766667,201.398381,83.46956333,43.811
20160908,3,2,2016,9,8,17.34177059,32.08048824,23.19474706,306.7647059,4.460847059,204.3958824,84.59801941,43.811
20160908,3,3,2016,9,8,17.12205556,32.08631667,23.25084444,196.6666667,5.71295,195.2931111,80.49744944,43.811
20160908,3,4,2016,9,8,17.05868462,32.08301538,23.26316154,137.6923077,5.746592308,190.6909231,78.50325538,43.811
20160908,3,5,2016,9,8,16.967125,32.08885833,23.28903333,96.30833333,4.850841667,182.208,74.8829875,43.811
20160908,3,6,2016,9,8,16.8884,32.08955,23.30787,71.14,4.89935,171.9959,70.579855,43.811
20160908,3,7,2016,9,8,16.85131818,32.08736364,23.31481818,53.09090909,5.143954545,168.2952727,69.01129455,43.811
20160908,3,8,2016,9,8,16.79207143,32.08921429,23.32997143,37.54285714,5.3489,160.6778571,65.81393571,43.811
20160908,3,9,2016,9,8,16.69488571,32.09447143,23.35645714,26.38571429,5.447642857,163.6918571,66.92493429,43.811
20160908,3,10,2016,9,8,16.61258333,32.0922,23.37366667,18.56666667,5.581833333,158.6981667,64.780315,43.811
20160908,3,11,2016,9,8,16.31691429,32.11161429,23.456,13.04285714,5.367,163.0032857,66.16749714,43.811
20160908,3,12,2016,9,8,16.18046,32.11198,23.48712,9.548,5.03752,166.4348,67.378518,43.811
20160908,3,13,2016,9,8,16.0305375,32.1101375,23.5194375,6.59875,5.122325,181.757125,73.36959375,43.811
20160908,3,14,2016,9,8,15.96481429,32.10898571,23.53331429,4.402857143,4.995,212.5277143,85.68162429,43.811
20160908,3,15,2016,9,8,15.9138375,32.1092125,23.5449,2.965,4.85425,248.0805,99.915445,43.811
20160908,3,16,2016,9,8,15.7885,32.127325,23.5867,2.2025,5.017625,256.4675,103.0518925,43.811
20160908,3,17,2016,9,8,15.6615125,32.1202,23.6093625,1.60375,5.0036875,249.164375,99.867115,43.811
20160908,3,18,2016,9,8,15.430175,32.135925,23.6723125,1.039,4.8262125,234.473625,93.56530625,43.811
20160908,3,19,2016,9,8,15.383725,32.129325,23.6774,0.781,4.6655,219.413,87.4699275,43.811
20160908,3,20,2016,9,8,15.2563375,32.14515,23.7172625,0.548625,5.0752125,206.958125,82.30955875,43.811
20160908,3,21,2016,9,8,15.03273333,32.16298333,23.77926667,0.394,4.970666667,198.4178333,78.572375,43.811
20160908,3,22,2016,9,8,14.57777143,32.17455714,23.88504286,0.257857143,6.511857143,184.4198571,72.38095,43.811
20160908,3,23,2016,9,8,14.33662857,32.18942857,23.94705714,0.182857143,6.4024,182.3585714,71.23299286,43.811
20160908,3,24,2016,9,8,14.02618,32.20532,24.02358,0.1202,6.71298,175.964,68.31526,43.811
20160908,3,25,2016,9,8,13.908425,32.1965125,24.0409625,0.063125,5.7788375,170.54225,66.04925375,43.811
20160908,3,26,2016,9,8,13.75231429,32.20497143,24.0793,0.024785714,4.545742857,166.7485714,64.38051857,43.811
20160908,3,27,2016,9,8,13.4965,32.24645,24.1629,0.01197,4.3321,166.2035,63.855595,43.811
20160908,3,28,2016,9,8,13.23736364,32.23508182,24.20571818,5.05E-04,2.994318182,162.8843636,62.24673455,43.811
20160908,3,29,2016,9,8,12.98266667,32.2382,24.2583,1.07E-04,2.318433333,162.2963333,61.70065333,43.811
20160908,3,30,2016,9,8,12.81965714,32.2475,24.2972,1.08E-04,1.885942857,160.9181429,60.97700143,43.811
20160908,3,31,2016,9,8,12.65275714,32.25387143,24.33442857,1.06E-04,1.487942857,159.0862857,60.07778571,43.811
20160908,3,32,2016,9,8,12.604175,32.257075,24.346225,1.13E-04,1.462075,160.81775,60.671945,43.811
20160908,3,33,2016,9,8,12.43466667,32.27605,24.39328333,1.02E-04,1.40325,159.9055,60.12448,43.811
20160908,3,34,2016,9,8,12.268725,32.2733,24.422625,1.02E-04,0.9960125,159.59875,59.80194375,43.811
20160908,3,35,2016,9,8,12.22194,32.27172,24.43024,1.05E-04,0.90388,158.8584,59.466054,43.811
20160908,3,36,2016,9,8,12.15768571,32.27591429,24.44554286,1.04E-04,0.880171429,156.7767143,58.61017,43.811
20160908,3,37,2016,9,8,12.11792857,32.27922857,24.45557143,1.06E-04,0.832885714,153.5447143,57.35564571,43.811
20160908,3,38,2016,9,8,11.899,32.30156,24.51364,1.08E-04,0.79736,153.0246,56.910194,43.811
20160908,3,39,2016,9,8,11.8045,32.2984,24.52862,1.08E-04,0.72396,149.7656,55.586324,43.811
20160908,3,40,2016,9,8,11.77977778,32.29422222,24.52992222,1.14E-04,0.715811111,147.0763333,54.55837222,43.811
20160908,3,41,2016,9,8,11.5707,32.31515714,24.58438571,1.06E-04,0.695757143,143.3617143,52.95573857,43.811
20160908,3,42,2016,9,8,11.53593333,32.30781111,24.585,1.02E-04,0.593233333,141.9341111,52.38681444,43.811
20160908,3,43,2016,9,8,11.48578333,32.31233333,24.59761667,1.02E-04,0.6177,139.658,51.49402667,43.811
20160908,3,44,2016,9,8,11.39783704,32.31557778,24.61599259,1.02E-04,0.577988889,137.4429259,50.58450222,43.811
20160908,3,45,2016,9,8,11.34425161,32.31954516,24.6287129,1.02E-04,0.55733871,136.1609677,50.05733645,43.811
20160908,4,1,2016,9,8,16.62433158,32.26522632,23.50336316,316.4736842,5.329205263,251.8267368,102.9397979,43.753
20160908,4,2,2016,9,8,16.32452,32.2889,23.59004,223.6,6.109,240.7866,97.877358,43.753
20160908,4,3,2016,9,8,16.30563333,32.2741,23.58303333,153,7.542866667,233.8806667,95.02335,43.753
20160908,4,4,2016,9,8,16.33245,32.30365,23.59965,110.3333333,7.08215,220.3188333,89.57790667,43.753
20160908,4,5,2016,9,8,16.19048571,32.31122857,23.63761429,77.9,6.6144,216.7637143,87.89466429,43.753
20160908,4,6,2016,9,8,15.989575,32.28575,23.6633375,56.2,6.5568625,208.00525,84.001195,43.753
20160908,4,7,2016,9,8,15.8719,32.29208,23.6945,44.12,6.75218,201.6986,81.271686,43.753
20160908,4,8,2016,9,8,15.69974,32.29824,23.73752,30.4,6.86738,188.57,75.730188,43.753
20160908,4,9,2016,9,8,15.62386667,32.30643333,23.7606,23.93333333,6.697766667,192.1133333,77.04170667,43.753
20160908,4,10,2016,9,8,15.51356667,32.31556667,23.79196667,18.46666667,7.081766667,184.417,73.80137333,43.753
20160908,4,11,2016,9,8,15.40951667,32.31276667,23.81265,13.85,7.781383333,180.2766667,71.99502833,43.753
20160908,4,12,2016,9,8,15.264375,32.30055,23.8349,9.3525,7.98875,183.53025,73.0796175,43.753
20160908,4,13,2016,9,8,15.10956667,32.29873333,23.86703333,7.58,8.4734,180.622,71.70202667,43.753
20160908,4,14,2016,9,8,14.91595,32.292325,23.9038,5.605,9.259075,185.02575,73.164545,43.753
20160908,4,15,2016,9,8,14.7687,32.3049,23.944925,3.9975,10.328125,188.348,74.26912,43.753
20160908,4,16,2016,9,8,14.61761667,32.28666667,23.9629,2.771666667,10.47805,184.9948333,72.71833833,43.753
20160908,4,17,2016,9,8,14.554975,32.277625,23.969175,1.8825,9.96915,183.88025,72.1849875,43.753
20160908,4,18,2016,9,8,14.48475,32.26875,23.97715,1.3,10.19045,187.4655,73.484985,43.753
20160908,4,19,2016,9,8,14.37108,32.2752,24.00594,0.9592,9.6944,183.5676,71.79787,43.753
20160908,4,20,2016,9,8,14.20735,32.294525,24.054925,0.6445,9.984025,183.2175,71.4342725,43.753
20160908,4,21,2016,9,8,14.01308,32.29034,24.09182,0.4148,9.49208,177.2406,68.83435,43.753
20160908,4,22,2016,9,8,13.8491,32.3059,24.13745,0.2955,8.399,175.6025,67.97859,43.753
20160908,4,23,2016,9,8,13.52288,32.34924,24.2369,0.1998,7.59998,169.1374,65.068348,43.753
20160908,4,24,2016,9,8,13.1627,32.35306667,24.3117,0.126333333,5.053133333,165.261,63.11075333,43.753
20160908,4,25,2016,9,8,13.0941,32.344225,24.318375,0.08595,2.767075,156.781,59.78511,43.753
20160908,4,26,2016,9,8,12.922475,32.352525,24.3584,0.05185,2.464025,151.89425,57.7205625,43.753
20160908,4,27,2016,9,8,12.7268,32.364675,24.405875,0.028425,1.401225,148.6415,56.262965,43.753
20160908,4,28,2016,9,8,12.63513333,32.36653333,24.42493333,0.010613333,1.0557,144.9506667,54.76321333,43.753
20160908,4,29,2016,9,8,12.56516,32.36378,24.4363,6.87E-04,0.86878,139.523,52.635304,43.753
20160908,4,30,2016,9,8,12.505825,32.3667,24.449925,1.17E-04,0.8008,136.92025,51.59123,43.753
20160908,4,31,2016,9,8,12.476525,32.365575,24.4547,1.10E-04,0.76855,133.79125,50.381105,43.753
20160908,4,32,2016,9,8,12.32266667,32.4019,24.51203333,1.07E-04,0.738333333,133.0096667,49.94039,43.753
20160908,4,33,2016,9,8,12.0589,32.39915,24.5596,1.06E-04,0.5843,131.42675,49.0747275,43.753
20160908,4,34,2016,9,8,12.02133333,32.39373333,24.56238333,1.07E-04,0.510466667,128.3771667,47.89678,43.753
20160908,4,35,2016,9,8,11.83973333,32.3947,24.59676667,1.07E-04,0.440033333,127.2766667,47.3064,43.753
20160908,4,36,2016,9,8,11.771325,32.38085,24.598675,1.06E-04,0.434775,126.01,46.76405,43.753
20160908,4,37,2016,9,8,11.72043333,32.4233,24.64096667,1.12E-04,0.436233333,124.3006667,46.09434667,43.753
20160908,4,38,2016,9,8,11.55383333,32.42783333,24.6749,1.02E-04,0.391966667,122.802,45.38091667,43.753
20160908,4,39,2016,9,8,11.39836667,32.42143333,24.69806667,1.07E-04,0.369083333,121.9795,44.927435,43.753
20160908,4,40,2016,9,8,11.088175,32.405825,24.741325,1.06E-04,0.308275,121.34825,44.39763,43.753
20160908,4,41,2016,9,8,10.990325,32.3938,24.749225,1.02E-04,0.30065,121.2595,44.269145,43.753
20160908,4,42,2016,9,8,10.9918,32.3874,24.744,1.02E-04,0.2984,120.135,43.85822,43.753
20160908,4,43,2016,9,8,10.94262857,32.38632857,24.7518,1.04E-04,0.317142857,118.5082857,43.21870714,43.753
20160908,4,44,2016,9,8,10.84282,32.39994,24.77988,1.02E-04,0.2984,117.5496,42.782152,43.753
20160908,4,45,2016,9,8,10.5455,32.40683333,24.83663333,1.02E-04,0.267333333,117.5286667,42.50568333,43.753
20160908,4,46,2016,9,8,10.43365,32.41295,24.8605,1.10E-04,0.2373,117.2475,42.30418,43.753
20160908,4,47,2016,9,8,10.38158,32.42624,24.87972,1.14E-04,0.24712,116.2786,41.911412,43.753
20160908,4,48,2016,9,8,10.43044286,32.45715714,24.89554286,1.11E-04,0.2161,114.7284286,41.40534143,43.753
20160908,4,49,2016,9,8,10.4451,32.4816,24.9121,1.02E-04,0.2122,114.6325,41.39101,43.753
20160908,4,50,2016,9,8,10.3534,32.54185,24.9747,1.02E-04,0.2072,115.252,41.550725,43.753
20160908,4,51,2016,9,8,10.2963,32.5448,24.9866,1.06E-04,0.179925,115.20675,41.48423,43.753
20160908,4,52,2016,9,8,10.271625,32.5437,24.989975,1.02E-04,0.1645,114.76925,41.304505,43.753
20160908,4,53,2016,9,8,10.23194,32.55214,25.00326,1.02E-04,0.15892,115.0366,41.367824,43.753
20160908,4,54,2016,9,8,10.21223333,32.5544,25.00836667,1.02E-04,0.1687,115.452,41.50021667,43.753
20160908,4,55,2016,9,8,10.2091,32.5533,25.00803333,1.17E-04,0.173,114.8473333,41.27980333,43.753
20160908,4,56,2016,9,8,10.206575,32.557975,25.01215,1.13E-04,0.1549,114.70775,41.228755,43.753
20160908,4,57,2016,9,8,10.0959,32.591,25.05646667,1.12E-04,0.152666667,115.1393333,41.29492667,43.753
20160908,4,58,2016,9,8,10.02403333,32.6099,25.0832,1.07E-04,0.1491,114.8276667,41.12472667,43.753
20160908,4,59,2016,9,8,9.95888,32.67402,25.14404,1.05E-04,0.13542,115.151,41.201328,43.753
20160908,4,60,2016,9,8,9.748033333,32.72413333,25.2179,1.07E-04,0.110433333,115.271,41.07069667,43.753
20160908,4,61,2016,9,8,9.653533333,32.71143333,25.22346667,1.02E-04,0.108633333,115.6273333,41.10942,43.753
20160908,4,62,2016,9,8,9.633275,32.719925,25.23335,1.06E-04,0.1176,115.29625,40.976105,43.753
20160908,4,63,2016,9,8,9.5689,32.71925,25.243325,1.06E-04,0.100575,115.21725,40.890475,43.753
20160908,4,64,2016,9,8,9.553425,32.716025,25.2433,1.02E-04,0.101175,115.07925,40.8267475,43.753
20160908,4,65,2016,9,8,9.533566667,32.71883333,25.24866667,1.02E-04,0.117333333,114.7583333,40.69594,43.753
20160908,4,66,2016,9,8,9.4942,32.72486,25.25978,1.02E-04,0.11436,116.1878,41.169314,43.753
20160908,4,67,2016,9,8,9.3681,32.7449,25.2957,1.02E-04,0.121866667,115.1433333,40.69293,43.753
20160908,4,68,2016,9,8,9.249825,32.754875,25.322325,1.02E-04,0.104025,115.155,40.5945575,43.753
20160908,4,69,2016,9,8,9.2094,32.75005,25.3249,1.02E-04,0.1172,114.8695,40.456595,43.753
20160908,4,70,2016,9,8,9.23264,32.75594,25.32588,1.02E-04,0.10122,114.6894,40.415404,43.753
20160908,4,71,2016,9,8,9.2325,32.76546,25.33336,1.02E-04,0.0994,114.0102,40.178678,43.753
20160908,4,72,2016,9,8,9.186133333,32.77913333,25.3514,1.02E-04,0.098,114.1836667,40.2029,43.753
20160908,4,73,2016,9,8,9.005966667,32.75443333,25.36033333,1.02E-04,0.0957,114.5633333,40.16993667,43.753
20160908,4,74,2016,9,8,9.026966667,32.73906667,25.34506667,1.02E-04,0.1176,114.5426667,40.17683,43.753
20160908,4,75,2016,9,8,9.0964,32.76712857,25.35617143,9.99E-05,0.113985714,113.7097143,39.9537,43.753
20160908,4,76,2016,9,8,9.040533333,32.7873,25.38076667,1.02E-04,0.1018,113.7386667,39.92049667,43.753
20160908,4,77,2016,9,8,8.95865,32.7908,25.39625,1.02E-04,0.09545,113.8745,39.89717,43.753
20160908,4,78,2016,9,8,8.92035,32.79688333,25.40698333,1.02E-04,0.086916667,113.9795,39.90198333,43.753
20160908,4,79,2016,9,8,8.86035,32.799225,25.4181,1.02E-04,0.1046,114.08675,39.8873675,43.753
20160908,4,80,2016,9,8,8.6979,32.7899,25.43575,1.02E-04,0.1168,114.558,39.905715,43.753
20160908,4,81,2016,9,8,8.6463,32.7822,25.437575,1.02E-04,0.110525,114.33525,39.78045,43.753
20160908,4,82,2016,9,8,8.618275,32.77695,25.437725,1.02E-04,0.092975,113.72,39.5402275,43.753
20160908,4,83,2016,9,8,8.52452,32.78864,25.46102,1.02E-04,0.10472,113.9116,39.527598,43.753
20160908,4,84,2016,9,8,8.418266667,32.77886667,25.4694,1.02E-04,0.100033333,114.157,39.51652667,43.753
20160908,4,85,2016,9,8,8.4057,32.77723333,25.47003333,1.02E-04,0.117333333,113.8163333,39.38711667,43.753
20160908,4,86,2016,9,8,8.38894,32.77222,25.46858,9.62E-05,0.10642,114.0404,39.448534,43.753
20160908,4,87,2016,9,8,8.423566667,32.7852,25.4736,9.96E-05,0.112616667,113.0046667,39.12411833,43.753
20160908,4,88,2016,9,8,8.4474,32.79253333,25.4758,1.02E-04,0.112466667,112.9683333,39.13426,43.753
20160908,4,89,2016,9,8,8.42755,32.8106,25.492975,1.02E-04,0.112225,112.51475,38.9651475,43.753
20160908,4,90,2016,9,8,8.347133333,32.80866667,25.50346667,1.02E-04,0.100266667,112.5831667,38.91844,43.753
20160908,4,91,2016,9,8,8.3077,32.80185,25.50395,9.48E-05,0.1046,112.919,38.99825,43.753
20160908,4,92,2016,9,8,8.30825,32.800425,25.5028,1.02E-04,0.1046,112.965,39.01431,43.753
20160908,4,93,2016,9,8,8.31754,32.80278,25.50328,1.02E-04,0.12596,112.9206,39.007676,43.753
20160908,4,94,2016,9,8,8.28055,32.80845,25.5132,9.48E-05,0.10805,112.9895,39.000895,43.753
20160920,1,1,2016,9,20,16.3182,32.14828,23.48348,564,1.17914,162.58,66.01398,43.903
20160920,1,2,2016,9,20,16.28805,32.1503875,23.491975,406.875,1.2493,155.3765,63.05318625,43.903
20160920,1,3,2016,9,20,16.26491429,32.15271429,23.49904286,265.1428571,1.321385714,149.8691429,60.79202571,43.903
20160920,1,4,2016,9,20,16.23256,32.15276,23.50642,177.2,1.24612,141.9146,57.52911,43.903
20160920,1,5,2016,9,20,16.2454,32.15164,23.5027,110.32,1.26886,135.4918,54.93878,43.903
20160920,1,6,2016,9,20,16.2184,32.157125,23.513075,68.15,1.21545,129.86975,52.6340925,43.903
20160920,1,7,2016,9,20,15.90754,32.20286,23.61788,42.46,1.25266,125.1344,50.425088,43.903
20160920,1,8,2016,9,20,15.674525,32.200675,23.668075,25.625,1.1941,122.1115,48.982675,43.903
20160920,1,9,2016,9,20,15.664175,32.1978,23.6682,16.275,1.1924,118.922,47.692655,43.903
20160920,1,10,2016,9,20,15.65536,32.19574,23.66858,9.894,1.21714,120.4936,48.314068,43.903
20160920,1,11,2016,9,20,15.6148,32.200425,23.681175,6.08,1.1985,120.8725,48.4288225,43.903
20160920,1,12,2016,9,20,15.59716,32.19898,23.68398,3.744,1.18586,119.5992,47.901854,43.903
20160920,1,13,2016,9,20,15.6098,32.193625,23.6771,2.2825,1.194475,118.68475,47.54548,43.903
20160920,1,14,2016,9,20,15.62216,32.19362,23.67442,1.426,1.19714,120.2474,48.18328,43.903
20160920,1,15,2016,9,20,15.64184,32.19274,23.66944,0.874,1.19056,121.8672,48.8508,43.903
20160920,1,16,2016,9,20,15.63008333,32.19298333,23.67223333,0.520666667,1.1908,123.0615,49.31823167,43.903
20160920,1,17,2016,9,20,15.62166667,32.19343333,23.67448333,0.294333333,1.189116667,124.3181667,49.81394833,43.903
20160920,1,18,2016,9,20,15.63786667,32.19191667,23.66975,0.163666667,1.184416667,124.7136667,49.987695,43.903
20160920,1,19,2016,9,20,15.62441429,32.19317143,23.67374286,0.065314286,1.198871429,126.6132857,50.73618143,43.903
20160920,1,20,2016,9,20,15.63981667,32.19011667,23.66805,0.010703167,1.190133333,122.7521667,49.202675,43.903
20160920,1,21,2016,9,20,15.60983333,32.19558333,23.6789,1.17E-04,1.193466667,122.5073333,49.07766,43.903
20160920,1,22,2016,9,20,15.56806667,32.19676667,23.68903333,1.14E-04,1.195116667,118.3561667,47.37628167,43.903
20160920,1,23,2016,9,20,15.60283333,32.19075,23.67676667,1.02E-04,1.202983333,115.716,46.348775,43.903
20160920,1,24,2016,9,20,15.60758333,32.19495,23.67898333,1.10E-04,1.210466667,113.8708333,45.61555167,43.903
20160920,1,25,2016,9,20,15.58016,32.1956,23.6856,1.05E-04,1.22246,112.3298,44.974258,43.903
20160920,1,26,2016,9,20,15.55462857,32.19784286,23.69292857,1.02E-04,1.237257143,110.2468571,44.11895571,43.903
20160920,1,27,2016,9,20,15.54235,32.19828333,23.69601667,1.02E-04,1.255733333,108.6938333,43.48708667,43.903
20160920,1,28,2016,9,20,15.52375,32.1986,23.70035,1.02E-04,1.2645,107.8463333,43.13235,43.903
20160920,1,29,2016,9,20,15.52755,32.19771667,23.6989,1.02E-04,1.29695,106.8025,42.717815,43.903
20160920,1,30,2016,9,20,15.5535,32.19503333,23.69116667,1.02E-04,1.2854,105.7523333,42.31854667,43.903
20160920,1,31,2016,9,20,15.53997143,32.19892857,23.69715714,1.02E-04,1.266128571,104.8737143,41.95700429,43.903
20160920,1,32,2016,9,20,15.50906667,32.20105,23.7056,1.02E-04,1.283233333,104.5043333,41.78448167,43.903
20160920,1,33,2016,9,20,15.50193333,32.19975185,23.70620741,1.03E-04,1.286851852,103.6070741,41.41955741,43.903
20160920,1,34,2016,9,20,15.49222,32.199845,23.70842,1.02E-04,1.327225,103.39995,41.3288705,43.903
20160920,2,1,2016,9,20,15.186425,32.2206,23.789975,588,1.518925,164.9475,65.5430825,43.863
20160920,2,2,2016,9,20,15.15113333,32.2239,23.80013333,408.1666667,1.604166667,159.7976667,63.45417167,43.863
20160920,2,3,2016,9,20,15.13546667,32.22538333,23.80468333,253.3333333,1.669133333,154.3325,61.26594667,43.863
20160920,2,4,2016,9,20,15.105725,32.22625,23.8118,169.25,1.586825,146.381,58.07514,43.863
20160920,2,5,2016,9,20,15.07984,32.23014,23.82044,117.02,1.56822,139.3694,55.266836,43.863
20160920,2,6,2016,9,20,15.08158,32.22684,23.81754,75.6,1.46446,132.1608,52.408578,43.863
20160920,2,7,2016,9,20,15.087025,32.227375,23.816825,49.025,1.41665,128.1135,50.8095725,43.863
20160920,2,8,2016,9,20,15.0793,32.22796667,23.81896667,34.46666667,1.3904,122.4376667,48.55127333,43.863
20160920,2,9,2016,9,20,15.077125,32.228275,23.8197,24.125,1.380625,122.778,48.684285,43.863
20160920,2,10,2016,9,20,15.05973333,32.2298,23.82466667,16.13333333,1.373366667,117.7213333,46.66344333,43.863
20160920,2,11,2016,9,20,15.03835,32.2334,23.83205,10.765,1.3789,118.30075,46.87455,43.863
20160920,2,12,2016,9,20,14.97543333,32.2411,23.8515,7.016666667,1.369066667,118.652,46.95771667,43.863
20160920,2,13,2016,9,20,14.9573,32.23893333,23.85376667,4.783333333,1.363966667,116.7896667,46.20343667,43.863
20160920,2,14,2016,9,20,14.93596667,32.23903333,23.85846667,3.213333333,1.450433333,119.0083333,47.06139667,43.863
20160920,2,15,2016,9,20,14.92376667,32.24136667,23.8629,2.123333333,1.419633333,119.9906667,47.43919667,43.863
20160920,2,16,2016,9,20,14.9193,32.2412,23.8638,1.465,1.45425,122.8165,48.55181,43.863
